app_id,project_start_date,project_start_year,post_policy_start,original_stage3_classification,stage3_confidence,control_layer,cumulative_control_C0,cumulative_control_C01,cumulative_control_C03,cumulative_control_C05,cumulative_control_C06,regression_group_CONTROL_C0,regression_group_CONTROL_C01,regression_group_CONTROL_C03,regression_group_CONTROL_C05,regression_group_CONTROL_C06,pub_pre24,pub_post24,any_pub_pre24,any_pub_post24,delta_pub24,delta_any_pub24,p1_existing_project_sample,publication_6m,publication_12m,publication_18m,any_publication_6m,any_publication_12m,any_publication_18m,sufficient_followup_6m,sufficient_followup_12m,sufficient_followup_18m,p2_entry_cohort,dmca_strict_21,dmca_main_27,dmca_broad_48,dmca_notice_count,dmca_lineage_count,first_dmca_notice_date,dmca_count_note,stage3_already_rap_modalities,stage3_legacy_route_modalities,schema27_title,schema27_pi,schema27_institution,website_url
61860,2022-03-07,2022,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|PHYSICAL_MEASURES,"Lifecycle shocks, genetics and long-term outcomes",Dr Gabriella Conti,University College London,https://www.ukbiobank.ac.uk/projects/lifecycle-shocks-genetics-and-long-term-outcomes/
61894,2020-09-02,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,1,3,1,1,2,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,Predictors of incident albuminuria in people with newly diagnosed Type 2 diabetes mellitus and prediabetes depending on smoking status and cardiometabolic profile.,Dr Debasish Kar,University of Plymouth,https://www.ukbiobank.ac.uk/projects/predictors-of-incident-albuminuria-in-people-with-newly-diagnosed-type-2-diabetes-mellitus-and-prediabetes-depending-on-smoking-status-and-cardiometabolic-profile/
61915,2021-03-09,2021,0,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,,Multi-omics integrative approaches for discovery and functional studies of putative mechanisms underlying complex human diseases,Dr Hong-Wen Deng,Tulane University,https://www.ukbiobank.ac.uk/projects/multi-omics-integrative-approaches-for-discovery-and-functional-studies-of-putative-mechanisms-underlying-complex-human-diseases/
61936,2020-09-22,2020,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,ENVIRONMENT_GEOSPATIAL,"Reproductive health, physical function, and long-term health outcomes in association with genetic and environmental factors",Dr Eliseo Guallar,Johns Hopkins University,https://www.ukbiobank.ac.uk/projects/reproductive-health-physical-function-and-long-term-health-outcomes-in-association-with-genetic-and-environmental-factors/
61943,2020-08-07,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,IMAGING,Machine Intelligence for Accelerated Magnetic Resonance Imaging,Professor Hai-Ling Cheng,University of Toronto,https://www.ukbiobank.ac.uk/projects/machine-intelligence-for-accelerated-magnetic-resonance-imaging/
62001,2021-03-30,2021,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,Big data driven sleep genes identification in Human,Dr Shoi Shi,University of Tokyo,https://www.ukbiobank.ac.uk/projects/big-data-driven-sleep-genes-identification-in-human/
62017,2020-12-02,2020,0,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,2,1,1,1,-1,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,,Risk of cardiovascular disease and all-cause/cause-specific mortality in patients with Non- alcoholic fatty liver disease.,Professor Jun Lyu,Jinan University,https://www.ukbiobank.ac.uk/projects/risk-of-cardiovascular-disease-and-all-cause-cause-specific-mortality-in-patients-with-non-alcoholic-fatty-liver-disease/
62029,2021-06-16,2021,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,IMAGING|QUESTIONNAIRES_ASSESSMENT,"The influence of metabolic parameters, hormones, and time of day on cognitive functioning and the fMRI/BOLD signal",Professor Karsten Specht,University of Bergen,https://www.ukbiobank.ac.uk/projects/the-influence-of-metabolic-parameters-hormones-and-time-of-day-on-cognitive-functioning-and-the-fmri-bold-signal/
62040,2020-11-18,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION,Variability-controlling quantitative trait loci (vQTL) for intelligence and their association with increased risk for severe psychiatric disorders,Dr Andrei Szoke,INSERM,https://www.ukbiobank.ac.uk/projects/variability-controlling-quantitative-trait-loci-vqtl-for-intelligence-and-their-association-with-increased-risk-for-severe-psychiatric-disorders/
62055,2020-07-27,2020,0,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,,Genetic variation in the MYBPC3 and MYH7 genes and exercise levels,Professor Chris Semsarian,University of Sydney,https://www.ukbiobank.ac.uk/projects/genetic-variation-in-the-mybpc3-and-myh7-genes-and-exercise-levels/
62093,2020-05-18,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,"Integrating Clinical Model, Polygenic Risk Score, and Machine Learning Models in the Prediction of Cardio-Metabolic Disease Using an Ensemble Approach",Professor Chien-Chang Lee,National Taiwan University,https://www.ukbiobank.ac.uk/projects/integrating-clinical-model-polygenic-risk-score-and-machine-learning-models-in-the-prediction-of-cardio-metabolic-disease-using-an-ensemble-approach/
62103,2021-01-25,2021,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,1,0,1,0,-1,-1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,IMAGING|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Associations of cardiovascular and lifestyle factors with ocular disease,Dr Michelle Sun,University of Adelaide,https://www.ukbiobank.ac.uk/projects/associations-of-cardiovascular-and-lifestyle-factors-with-ocular-disease/
62135,2020-07-27,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,IMAGING|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Application of Artificial Intelligence (AI) in Medical Diagnosis Based on Liver Imaging,Mr James Hacunda,Takeda Pharmaceutical Company Limited,https://www.ukbiobank.ac.uk/projects/application-of-artificial-intelligence-ai-in-medical-diagnosis-based-on-liver-imaging/
62142,2021-05-12,2021,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION,"Modeling of polygenic risks and characterization of pleiotropy across respiratory, inflammatory, and metabolic disorders",Dr Sung Chun,Boston Children's Hospital,https://www.ukbiobank.ac.uk/projects/modeling-of-polygenic-risks-and-characterization-of-pleiotropy-across-respiratory-inflammatory-and-metabolic-disorders/
62174,2021-04-20,2021,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,ENVIRONMENT_GEOSPATIAL,Prostate Cancer Genetic Susceptibility and Prediction,Dr Kathleen Cooney,Duke University,https://www.ukbiobank.ac.uk/projects/prostate-cancer-genetic-susceptibility-and-prediction/
62188,2020-09-29,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,IMAGING|QUESTIONNAIRES_ASSESSMENT,Characterising neural network markers of occupational wellbeing,Dr Charlotte Rae,University of Sussex,https://www.ukbiobank.ac.uk/projects/characterising-neural-network-markers-of-occupational-wellbeing/
62249,2021-02-15,2021,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,Evaluation of Sleep and Health,Professor Emmanuel Mignot,Stanford University,https://www.ukbiobank.ac.uk/projects/evaluation-of-sleep-and-health/
62254,2020-11-25,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,2,0,1,2,1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,1,1,1,,curated_app_only_lower_bound_1,,PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Optimisation of time use for health and wellbeing,Dr Dorothea Dumuid,University of South Australia,https://www.ukbiobank.ac.uk/projects/optimisation-of-time-use-for-health-and-wellbeing/
62265,2021-01-25,2021,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,Food preferences and habitual diet in health and non-communicable diseases,Dr Fotios Drenos,Brunel University London,https://www.ukbiobank.ac.uk/projects/food-preferences-and-habitual-diet-in-health-and-non-communicable-diseases/
62277,2021-10-11,2021,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,Insomnia with short sleep duration and its association with cardiometabolic diseases and life expectancy: evidence from the UK Biobank cohort.,Dr Nathalia Gonzalez-Jaramillo,University of Bern,https://www.ukbiobank.ac.uk/projects/insomnia-with-short-sleep-duration-and-its-association-with-cardiometabolic-diseases-and-life-expectancy-evidence-from-the-uk-biobank-cohort/
62283,2020-11-26,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION,Assessment of vitamin D and calcium on the risk of sarcoidosis by Mendelian Randomization approach,Dr Natalia Rivera,Karolinska Institutet,https://www.ukbiobank.ac.uk/projects/assessment-of-vitamin-d-and-calcium-on-the-risk-of-sarcoidosis-by-mendelian-randomization-approach/
62296,2020-05-27,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,Lifestyle behavior-biomarker interactions on cancer,Professor Jian Sun,Southern Medical University,https://www.ukbiobank.ac.uk/projects/lifestyle-behavior-biomarker-interactions-on-cancer/
62306,2020-06-17,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,1,0,1,0,-1,-1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,"Associations of cardiometabolic, genetic, and lifestyle factors with the risk of arrhythmias",Mr Samuel Tu,University of Adelaide,https://www.ukbiobank.ac.uk/projects/associations-of-cardiometabolic-genetic-and-lifestyle-factors-with-the-risk-of-arrhythmias/
62323,2020-07-10,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,1,0,1,0,-1,-1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,IMAGING,"Understanding the role of gastrointestinal, hepatic, and cardiovascular factors in neurological disease",Dr Neal Parikh,Weill Cornell Medical College,https://www.ukbiobank.ac.uk/projects/understanding-the-role-of-gastrointestinal-hepatic-and-cardiovascular-factors-in-neurological-disease/
62347,2021-01-19,2021,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,Improving Modeling and Prediction of Complex Traits and Diseases by Accounting for Context-Dependent Effects,Professor Trudy Mackay,Clemson University,https://www.ukbiobank.ac.uk/projects/improving-modeling-and-prediction-of-complex-traits-and-diseases-by-accounting-for-context-dependent-effects/
62352,2020-06-16,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,IMAGING,Genetic effects on fine-grained brain regionalization,Dr Yue Cui,Chinese Academy of Sciences,https://www.ukbiobank.ac.uk/projects/genetic-effects-on-fine-grained-brain-regionalization/
62375,2020-06-26,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION,Validating targets and optimizing development of therapies for rare Mendelian Disorders using UK BioBank dataset,Dr Sun-Gou Ji,"BridgeBio Pharma, Inc.",https://www.ukbiobank.ac.uk/projects/validating-targets-and-optimizing-development-of-therapies-for-rare-mendelian-disorders-using-uk-biobank-dataset/
62399,2020-07-21,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,IMAGING,Predicting potential diseases from retinal images,Dr Yuta Nakashima,The University of Osaka,https://www.ukbiobank.ac.uk/projects/predicting-potential-diseases-from-retinal-images/
62404,2020-11-18,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,Analyzing common cancers and immune diseases using multi-trait polygenic risk score subtyping and imputed expression dimensions for the discovery of novel etiological factors.,Professor Nicola Camp,University of Utah,https://www.ukbiobank.ac.uk/projects/analyzing-common-cancers-and-immune-diseases-using-multi-trait-polygenic-risk-score-subtyping-and-imputed-expression-dimensions-for-the-discovery-of-novel-etiological-factors/
62427,2021-03-18,2021,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,1,0,1,0,-1,-1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,LINKED_HEALTH_RECORDS,Clonal Hematopoiesis of Indeterminate Potential and Atherosclerotic Cardiovascular Disease Phenotypes,Dr Iftikhar Kullo,Mayo Clinic,https://www.ukbiobank.ac.uk/projects/clonal-hematopoiesis-of-indeterminate-potential-and-atherosclerotic-cardiovascular-disease-phenotypes/
62436,2021-03-16,2021,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,"Demographic, Lifestyle and Genetic Factors Underlying the Major Hyperlipidemias and the Associated Cardiovascular Risk",Dr Iftikhar Kullo,Mayo Clinic,https://www.ukbiobank.ac.uk/projects/demographic-lifestyle-and-genetic-factors-underlying-the-major-hyperlipidemias-and-the-associated-cardiovascular-risk/
62443,2020-06-24,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,19,2,1,1,-17,0,1,0,0,5,0,0,1,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING,The eye and the brain,Dr Wei Wang,Sun Yat-Sen University,https://www.ukbiobank.ac.uk/projects/the-eye-and-the-brain/
62458,2020-09-29,2020,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,1,0,1,0,-1,-1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,Sleep Disturbances in Major Depressive Disorder (MDD) in the UK Biobank: Focus on Mitochondria,Dr James Kennedy,Centre for Addiction and Mental Health,https://www.ukbiobank.ac.uk/projects/sleep-disturbances-in-major-depressive-disorder-mdd-in-the-uk-biobank-focus-on-mitochondria/
62462,2020-08-28,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING|PHYSICAL_MEASURES,Analysis of diabetes mellitus and cardiometabolic disease in relation to severe outcomes of COVID-19: A UK Biobank study,Dr Uazman Alam,University of Liverpool,https://www.ukbiobank.ac.uk/projects/analysis-of-diabetes-mellitus-and-cardiometabolic-disease-in-relation-to-severe-outcomes-of-covid-19-a-uk-biobank-study/
62489,2020-10-08,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,12,1,1,1,-11,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING,The eye and the heart,Dr Wei Wang,Sun Yat-Sen University,https://www.ukbiobank.ac.uk/projects/the-eye-and-the-heart/
62491,2020-06-12,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,5,0,1,0,-5,-1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING,The eye and the kidney,Dr Wei Wang,Sun Yat-Sen University,https://www.ukbiobank.ac.uk/projects/the-eye-and-the-kidney/
62518,2021-01-29,2021,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,PHYSICAL_MEASURES,A multi-omics strategy to characterize the causes of cardio- and cerebrovascular diseases,Professor Guillaume Lettre,Montreal Heart Institute,https://www.ukbiobank.ac.uk/projects/a-multi-omics-strategy-to-characterize-the-causes-of-cardio-and-cerebrovascular-diseases/
62525,2020-08-07,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,6,1,1,1,-5,0,1,0,0,1,0,0,1,1,1,1,outside_entry_window,0,0,0,0,0,,,,IMAGING,The eye and aging,Dr Wei Wang,Sun Yat-Sen University,https://www.ukbiobank.ac.uk/projects/the-eye-and-aging/
62556,2020-05-04,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION,Genome-Wide Association Studies for COVID-19 and Its Outcomes,Dr Zhou Liu,Affiliated Hospital of Guangdong Medical University,https://www.ukbiobank.ac.uk/projects/genome-wide-association-studies-for-covid-19-and-its-outcomes/
62594,2020-10-06,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,3,0,1,3,1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,"Combined associations of body weight and lifestyle factors with arterial health, cardiovascular events and mortality",Professor Luigi Fontana,University of Sydney,https://www.ukbiobank.ac.uk/projects/combined-associations-of-body-weight-and-lifestyle-factors-with-arterial-health-cardiovascular-events-and-mortality/
62644,2021-05-04,2021,0,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,,Prevention and Remediation of Insulin Multimorbidity in Europe (PRIME),Dr Silke Matura,Goethe University Hospital Frankfurt,https://www.ukbiobank.ac.uk/projects/prevention-and-remediation-of-insulin-multimorbidity-in-europe-prime/
62659,2021-01-11,2021,0,ALREADY_RAP_BOUND,HIGH,C0,1,1,1,1,1,control,control,control,control,control,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,WES,,Co-analysis of the International Mouse Phenotyping Consortium (IMPC) data and the UK Biobank exome sequencing and blood screen data to identify gene-phenotype associations,Dr Violeta Munoz-Fuentes,European Bioinformatics Institute (EBI),https://www.ukbiobank.ac.uk/projects/co-analysis-of-the-international-mouse-phenotyping-consortium-impc-data-and-the-uk-biobank-exome-sequencing-and-blood-screen-data-to-identify-gene-phenotype-associations/
62663,2020-07-27,2020,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,2,10,1,1,8,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION,"Evaluation of causal risk factors for autoimmune diseases: evidence from epidemiological studies, phenome-wide Mendelian randomisation study",Professor Dong-qing Ye,Anhui Medical University,https://www.ukbiobank.ac.uk/projects/evaluation-of-causal-risk-factors-for-autoimmune-diseases-evidence-from-epidemiological-studies-phenome-wide-mendelian-randomisation-study/
62685,2020-11-06,2020,0,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,,"The relationship between genetic polymorphisms around the sweet taste receptor genes (hT1R2 and hT1R3), the intake of sugar sweetened beverages (SSBs) and body fatness in UK adults.",Mrs Rania Bajunaid,University of Aberdeen,https://www.ukbiobank.ac.uk/projects/the-relationship-between-genetic-polymorphisms-around-the-sweet-taste-receptor-genes-ht1r2-and-ht1r3-the-intake-of-sugar-sweetened-beverages-ssbs-and-body-fatness-in-uk-adults/
