application_id,application_title,application_pi,application_institution,project_start_date,project_start_month,project_start_year,project_start_quarter,post_july2024,analysis_eligible_start_date,primary_its_window_2019_2025,drop_recent_12m_sample,website_match_status,website_url,leak_strict_21,leak_main_27,leak_archived_broad_48,leak_final_expanded,linkage_confidence,linked_lineage_count,linked_family_count,linked_repo_count,linked_notice_count,linked_targeted_row_count,linked_lineages,linked_repo_urls,evidence_grades,count_notes
1124889,Systematic Analysis of Viral Integration Events in the Human Pan-Genome,,Stanford University,2026-03-10,2026-03,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/systematic-analysis-of-viral-integration-events-in-the-human-pan-genome/,0,0,0,0,,0,0,0,0,0,,,,
1125546,Application of MRI-DKI in the Precise Diagnosis of Optic Nerve Diseases,,Eye Hospital of Wenzhou Medical University,2026-01-28,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/application-of-mri-dki-in-the-precise-diagnosis-of-optic-nerve-diseases/,0,0,0,0,,0,0,0,0,0,,,,
1125871,Retinal Imaging as a Non-Invasive Biomarker for Predicting Cardiovascular and Neurological Diseases,,Yarmouk University,2025-12-15,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/retinal-imaging-as-a-non-invasive-biomarker-for-predicting-cardiovascular-and-neurological-diseases/,0,0,0,0,,0,0,0,0,0,,,,
1126200,Sex- and hormone-informed reference ranges for Olink inflammatory biomarkers in the UK Biobank: a comparative framework for cardiac arrest,,University of British Columbia,2025-12-24,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/sex-and-hormone-informed-reference-ranges-for-olink-inflammatory-biomarkers-in-the-uk-biobank-a-comparative-framework-for-cardiac-arrest/,0,0,0,0,,0,0,0,0,0,,,,
1126534,"Comprehensive Study on Stroke Subtypes, Risk Factors, Prognosis, and Comorbidities Using UK Biobank Data",,Second Affiliated Hospital of Zhejiang University,2025-12-15,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/comprehensive-study-on-stroke-subtypes-risk-factors-prognosis-and-comorbidities-using-uk-biobank-data/,0,0,0,0,,0,0,0,0,0,,,,
1126547,Investigating the Influencing Factors of Chronic Non-communicable Diseases and the Mediating Role of Metabolic Biomarkers,,Qilu Hospital of Shandong University,2026-01-21,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/investigating-the-influencing-factors-of-chronic-non-communicable-diseases-and-the-mediating-role-of-metabolic-biomarkers/,0,0,0,0,,0,0,0,0,0,,,,
1126864,Reframing GWAS Beyond Additive Models: A Factor-Based Perspective to Improve Biological Interpretability and Heritability Inference,,Seoul National University,2025-11-28,2025-11,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/reframing-gwas-beyond-additive-models-a-factor-based-perspective-to-improve-biological-interpretability-and-heritability-inference/,0,0,0,0,,0,0,0,0,0,,,,
1127192,"Associations of diet and lifestyle with chronic non-communicable diseases: a multi-modal analysis using genetic, biomarker, and imaging data from UK Biobank",,China Medical University P.R.C,2026-04-05,2026-04,2026,2026Q2,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/associations-of-diet-and-lifestyle-with-chronic-non-communicable-diseases-a-multi-modal-analysis-using-genetic-biomarker-and-imaging-data-from-uk-biobank/,0,0,0,0,,0,0,0,0,0,,,,
1127878,"Multi-Omics Integration for Precision Cardiology: Elucidating the Pathobiology of Cardiomyopathy, Heart Failure, and Myocardial Infarction",,"Fuwai Shenzhen Hospital, Chinese Academy of Medical Sciences.",2025-12-24,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/multi-omics-integration-for-precision-cardiology-elucidating-the-pathobiology-of-cardiomyopathy-heart-failure-and-myocardial-infarction/,0,0,0,0,,0,0,0,0,0,,,,
1127897,Reducing the impact of genetic risk factors for common diseases in aging populations,,HMU Health and Medical University Potsdam,2026-02-17,2026-02,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/reducing-the-impact-of-genetic-risk-factors-for-common-diseases-in-aging-populations/,0,0,0,0,,0,0,0,0,0,,,,
1127907,Multi-Omics and Imaging Integration for Cardiovascular Risk Prediction: A UK Biobank Study,,Sichuan University,2025-12-15,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/multi-omics-and-imaging-integration-for-cardiovascular-risk-prediction-a-uk-biobank-study/,0,0,0,0,,0,0,0,0,0,,,,
1127911,Construction of a Alzheimer's Disease Risk Prediction Model for Type 2 Diabetes Patients Based on Plasma Proteomics,,Zhujiang Hospital of the Southern Medical University,2025-12-23,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/construction-of-a-alzheimers-disease-risk-prediction-model-for-type-2-diabetes-patients-based-on-plasma-proteomics/,0,0,0,0,,0,0,0,0,0,,,,
1127924,Sample eid application for application 57307: Urine Metabolites,,UK Biobank Ltd,,,,,,0,0,0,unmatched_schema27,,0,0,0,0,,0,0,0,0,0,,,,
1128181,Multi-modal data integration analysis of influencing factors and outcomes in chronic metabolic diseases,,Jilin University,2025-12-22,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/multi-modal-data-integration-analysis-of-influencing-factors-and-outcomes-in-chronic-metabolic-diseases/,0,0,0,0,,0,0,0,0,0,,,,
1128582,Hypogonadotrophic hypogonadism in genetic neurodevelopmental conditions,,University of Sheffield,2026-02-17,2026-02,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/hypogonadotrophic-hypogonadism-in-genetic-neurodevelopmental-conditions/,0,0,0,0,,0,0,0,0,0,,,,
1128609,"Multi-Omics Profiling of Sepsis and Multi-Organ Failure: Integrating Genomics, Metabolomics, Proteomics and Imaging Biomarkers",,Third Xiangya Hospital of Central South University,2025-11-27,2025-11,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/multi-omics-profiling-of-sepsis-and-multi-organ-failure-integrating-genomics-metabolomics-proteomics-and-imaging-biomarkers/,0,0,0,0,,0,0,0,0,0,,,,
1128841,Identifying and Validating Causal Risk Factors for Aortic Dissection and Aneurysm,,The First Affiliated Hospital of Chongqing Medical University,2025-12-24,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/identifying-and-validating-causal-risk-factors-for-aortic-dissection-and-aneurysm/,0,0,0,0,,0,0,0,0,0,,,,
1129194,Shadow external application linked to main application 714369,,UK Biobank Ltd,,,,,,0,0,0,unmatched_schema27,,0,0,0,0,,0,0,0,0,0,,,,
1129224,"Comorbidity Analysis of Diabetes, Insomnia, and Cognitive Impairment",,Shandong Second Medical University,2026-03-16,2026-03,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/comorbidity-analysis-of-diabetes-insomnia-and-cognitive-impairment/,0,0,0,0,,0,0,0,0,0,,,,
1129230,"Investigating the relationship between the ATP7B gene, Wilson's disease and Steatotic Liver Disease",,University of Manchester,2026-02-04,2026-02,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/investigating-the-relationship-between-the-atp7b-gene-wilsons-disease-and-steatotic-liver-disease/,0,0,0,0,,0,0,0,0,0,,,,
1129276,Decoding Environmental Exposure and Multi-omics Signatures for Digestive and Chronic Diseases,,The Second Affiliated Hospital of Xi'an Jiaotong University,2025-11-25,2025-11,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/decoding-environmental-exposure-and-multi-omics-signatures-for-digestive-and-chronic-diseases/,0,0,0,0,,0,0,0,0,0,,,,
1129501,Comprehensive Investigation of Risk Factors and Recurrence Patterns in Hepato-Pancreato-Biliary Diseases Using the UK Biobank,,Jinan University,2026-01-15,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/comprehensive-investigation-of-risk-factors-and-recurrence-patterns-in-hepato-pancreato-biliary-diseases-using-the-uk-biobank/,0,0,0,0,,0,0,0,0,0,,,,
1130177,Systems Epidemiology of Neurological Disorders: Multi-Omics Integration with UK Biobank for Risk Stratification and Prevention,,The First Affiliated Hospital Of University Of South China,2026-01-16,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/systems-epidemiology-of-neurological-disorders-multi-omics-integration-with-uk-biobank-for-risk-stratification-and-prevention/,0,0,0,0,,0,0,0,0,0,,,,
1130183,Integrative Analysis of Determinants and Prediction of Diabetic Complications,,Second Xiangya Hospital of Central South University,2025-12-18,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/integrative-analysis-of-determinants-and-prediction-of-diabetic-complications/,0,0,0,0,,0,0,0,0,0,,,,
1131169,Multi-omics investigation of mental health determinants in adults with congenital craniofacial anomalies including cleft lip and palate,,Fujian Medical University,2026-01-15,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/multi-omics-investigation-of-mental-health-determinants-in-adults-with-congenital-craniofacial-anomalies-including-cleft-lip-and-palate/,0,0,0,0,,0,0,0,0,0,,,,
1131176,"Multimodal Cardio-Neuro Modelling: Integrating ECG, Imaging and Structured Data with AI to Predict Major Outcomes",,University of New South Wales,2026-03-05,2026-03,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/multimodal-cardio-neuro-modelling-integrating-ecg-imaging-and-structured-data-with-ai-to-predict-major-outcomes/,0,0,0,0,,0,0,0,0,0,,,,
1131819,Assessing and Mitigating Bias in Machine Learning Models for Chronic Cardiovascular Disease Prediction,,University College London,2026-02-26,2026-02,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/assessing-and-mitigating-bias-in-machine-learning-models-for-chronic-cardiovascular-disease-prediction/,0,0,0,0,,0,0,0,0,0,,,,
1132471,The aldosterone pathway and thoracic aortic dissection,,University of Cambridge,2026-01-05,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-aldosterone-pathway-and-thoracic-aortic-dissection/,0,0,0,0,,0,0,0,0,0,,,,
1132492,"Integrative pan-cancer analysis of genetic, molecular and environmental factors to identify biomarkers for early diagnosis, prognosis and therapeutic targeting",,Guizhou Medical University,2026-01-06,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/integrative-pan-cancer-analysis-of-genetic-molecular-and-environmental-factors-to-identify-biomarkers-for-early-diagnosis-prognosis-and-therapeutic-targeting/,0,0,0,0,,0,0,0,0,0,,,,
1132808,"Systemic epidemiology of Metabolic Diseases from a multi-omics Perspective: An integrated Study from Genetics, lifestyle, environment, metabolic Factors to clinical outcomes",,Huazhong University of Science and Technology,2025-12-04,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/systemic-epidemiology-of-metabolic-diseases-from-a-multi-omics-perspective-an-integrated-study-from-genetics-lifestyle-environment-metabolic-factors-to-clinical-outcomes/,0,0,0,0,,0,0,0,0,0,,,,
1134458,"Multi-Omics Systems Epidemiology of Common Aging-Related Diseases: Integrating Genomics, Proteomics, Metabolomics, and Imaging Data",,Harbin Medical University,2025-12-04,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/multi-omics-systems-epidemiology-of-common-aging-related-diseases-integrating-genomics-proteomics-metabolomics-and-imaging-data/,0,0,0,0,,0,0,0,0,0,,,,
1134784,Sex-Specific Mechanisms Underlying Alzheimer's Disease: Integrative Multi-Omics Analysis Using UK Biobank Data,,Renmin Hospital of Wuhan University,2026-01-03,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/sex-specific-mechanisms-underlying-alzheimers-disease-integrative-multi-omics-analysis-using-uk-biobank-data/,0,0,0,0,,0,0,0,0,0,,,,
1135118,Autoimmune Regulation of Cognition,,Arc Institute,2026-03-05,2026-03,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/autoimmune-regulation-of-cognition/,0,0,0,0,,0,0,0,0,0,,,,
1135442,"Effect of maternal health status, living environment, psycho-social factors, health behaviors, and genetic susceptibility on pregnancy outcomes and fetal development",,Zhengzhou University,2025-12-17,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/effect-of-maternal-health-status-living-environment-psycho-social-factors-health-behaviors-and-genetic-susceptibility-on-pregnancy-outcomes-and-fetal-development/,0,0,0,0,,0,0,0,0,0,,,,
1137096,"Exploring the impact of multi-omics data, lifestyle, environmental, and socioeconomic determinants on the risk of incidence, mortality, and multimorbidity of cancer and cancer-related diseases",,Tongji University,2025-11-28,2025-11,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/exploring-the-impact-of-multi-omics-data-lifestyle-environmental-and-socioeconomic-determinants-on-the-risk-of-incidence-mortality-and-multimorbidity-of-cancer-and-cancer-related-diseases/,0,0,0,0,,0,0,0,0,0,,,,
1138088,"Estimating Lifestyle, Genetic, and Biological Risk Factors for Hematological Disorders Incidence: A UK Biobank-Based Approach",,"Institute of Hematology & Blood Diseases Hospital, Chinese Academy of Medical Sciences & Peking Union Medical College, China",2025-12-04,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/estimating-lifestyle-genetic-and-biological-risk-factors-for-hematological-disorders-incidence-a-uk-biobank-based-approach/,0,0,0,0,,0,0,0,0,0,,,,
1138116,Cross-Cohort Validation of Blood-Based Biomarkers Linking Major Depression in UK Biobank to Postpartum Depression Biology,,Ketim Therapeutics Pty Ltd,2025-12-24,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/cross-cohort-validation-of-blood-based-biomarkers-linking-major-depression-in-uk-biobank-to-postpartum-depression-biology/,0,0,0,0,,0,0,0,0,0,,,,
1138417,Multimodal AI Analysis of Coronary Artery Disease Prognosis in UK Biobank to Identify Novel Prognostic Biomarkers,,Dalian University of Technology,2026-01-12,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/multimodal-ai-analysis-of-coronary-artery-disease-prognosis-in-uk-biobank-to-identify-novel-prognostic-biomarkers/,0,0,0,0,,0,0,0,0,0,,,,
1138747,Multi-Dimensional Phenotype Clustering of Metabolism-Inflammation-Cardiac Structure for Atrial Fibrillation Risk Stratification and Mechanism Exploration,,Qilu Hospital of Shandong University,2025-12-04,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/multi-dimensional-phenotype-clustering-of-metabolism-inflammation-cardiac-structure-for-atrial-fibrillation-risk-stratification-and-mechanism-exploration/,0,0,0,0,,0,0,0,0,0,,,,
1138752,Data-driven Identification of Predictive Risk Biomarkers and Developmental Trajectories for Subgroups of Attention Deficit Hyperactivity Disorder (ADHD) using Interpretable Machine Learning,,Shenzhen Traditional Chinese Medicine Hospital,2026-01-03,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/data-driven-identification-of-predictive-risk-biomarkers-and-developmental-trajectories-for-subgroups-of-attention-deficit-hyperactivity-disorder-adhd-using-interpretable-machine-learning/,0,0,0,0,,0,0,0,0,0,,,,
1138781,A Comprehensive Study of Neurological and Psychiatric Disorders: Analysis of Pharmacological and Non-Pharmacological Influencing Factors,,Tianjin University,2026-02-26,2026-02,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/a-comprehensive-study-of-neurological-and-psychiatric-disorders-analysis-of-pharmacological-and-non-pharmacological-influencing-factors/,0,0,0,0,,0,0,0,0,0,,,,
1138799,Integrating Multi-omics to Decipher the Etiology and Improve Risk Prediction for Major Cardiovascular Diseases,,Second Xiangya Hospital of Central South University,2025-12-18,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/integrating-multi-omics-to-decipher-the-etiology-and-improve-risk-prediction-for-major-cardiovascular-diseases/,0,0,0,0,,0,0,0,0,0,,,,
1138832,Shadow external application linked to main application 1023998,,UK Biobank Ltd,,,,,,0,0,0,unmatched_schema27,,0,0,0,0,,0,0,0,0,0,,,,
1140390,"Multi-Omics Systems Epidemiology of Cancer and Chronic Disease: Integrating Genomics, Proteomics, Metabolomics, and Imaging Data",,Chongqing University,2026-01-12,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/multi-omics-systems-epidemiology-of-cancer-and-chronic-disease-integrating-genomics-proteomics-metabolomics-and-imaging-data/,0,0,0,0,,0,0,0,0,0,,,,
1140414,Longitude Prize on ALS: Leveraging artificial intelligence to discover and validate therapeutic targets for ALS,,Nesta / Challenge Works,2026-01-30,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/longitude-prize-on-als-leveraging-artificial-intelligence-to-discover-and-validate-therapeutic-targets-for-als/,0,0,0,0,,0,0,0,0,0,,,,
1140728,Investigating Brain and Autonomic Dysfunction in Metabolic Dysfunction-Associated Steatotic Liver Disease (MASLD) Using UK Biobank Data,,"Roger Williams Institute of Liver Studies, Foundation for Liver Research",2026-01-28,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/investigating-brain-and-autonomic-dysfunction-in-metabolic-dysfunction-associated-steatotic-liver-disease-masld-using-uk-biobank-data/,0,0,0,0,,0,0,0,0,0,,,,
1141053,Integrated Analysis of Systemic Diseases and Ocular Conditions Using Comprehensive Ophthalmic Imaging and Biomarker Data in the UK Biobank,,Chinese PLA General Hospital,2025-12-22,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/integrated-analysis-of-systemic-diseases-and-ocular-conditions-using-comprehensive-ophthalmic-imaging-and-biomarker-data-in-the-uk-biobank/,0,0,0,0,,0,0,0,0,0,,,,
1141715,"Causal impact of maternal immune-insulin genomics on offspring autistic brain wiring and ASD risk: a Mendelian randomisation study in 1,000 UK Biobank mother-child trios",,"Hangzhou Institute of Medicine (HIM), Chinese Academy of Sciences",2026-01-06,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/causal-impact-of-maternal-immune-insulin-genomics-on-offspring-autistic-brain-wiring-and-asd-risk-a-mendelian-randomisation-study-in-1000-uk-biobank-mother-child-trios/,0,0,0,0,,0,0,0,0,0,,,,
1141727,Validation of the PRS-Augmented QDiabetes Model for Type 2 Diabetes Risk Prediction in the UK Biobank.,,Queen Mary University of London,2026-03-22,2026-03,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/validation-of-the-prs-augmented-qdiabetes-model-for-type-2-diabetes-risk-prediction-in-the-uk-biobank/,0,0,0,0,,0,0,0,0,0,,,,
1142379,Developing Tabular-Image Multimodal Models for Integrative Health Analysis Using UK Biobank Data,,Nanjing University,2025-12-18,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/developing-tabular-image-multimodal-models-for-integrative-health-analysis-using-uk-biobank-data/,0,0,0,0,,0,0,0,0,0,,,,
1143363,Mechanistic Investigation of the Lung-Brain Axis: Uncovering the Relationship Between Pulmonary Diseases and Cognitive Impairment Using Multimodal Data,,The First Affiliated Hospital of Xi'an Jiaotong University,2026-01-05,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/mechanistic-investigation-of-the-lung-brain-axis-uncovering-the-relationship-between-pulmonary-diseases-and-cognitive-impairment-using-multimodal-data/,0,0,0,0,,0,0,0,0,0,,,,
1144707,"Integrated assessment of vascular ageing, lifestyle and functional outcomes in peripheral artery disease: a prospective analysis in UK Biobank",,Peking University First Hospital,2026-01-05,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/integrated-assessment-of-vascular-ageing-lifestyle-and-functional-outcomes-in-peripheral-artery-disease-a-prospective-analysis-in-uk-biobank/,0,0,0,0,,0,0,0,0,0,,,,
1144724,Multimodal Omics for Prediction of Chronic Non-Communicable Disease Incidence and Prognosis in the UK Biobank,,Longyan First Hospital,2025-12-24,2025-12,2025,2025Q4,1,1,1,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/multimodal-omics-for-prediction-of-chronic-non-communicable-disease-incidence-and-prognosis-in-the-uk-biobank/,0,0,0,0,,0,0,0,0,0,,,,
1144730,"Integrative Analysis of Premature Menopause and Cardiovascular Risk: Evaluating Clinical, Therapeutic, and Molecular Mediators in Postmenopausal Women",,University of Vermont,2026-03-04,2026-03,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/integrative-analysis-of-premature-menopause-and-cardiovascular-risk-evaluating-clinical-therapeutic-and-molecular-mediators-in-postmenopausal-women/,0,0,0,0,,0,0,0,0,0,,,,
1145019,Uncovering Genetic Determinants of Risk and Progression in Multiple Sclerosis through Rare and Common Variant Analyses,,NINDS,2026-02-26,2026-02,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/uncovering-genetic-determinants-of-risk-and-progression-in-multiple-sclerosis-through-rare-and-common-variant-analyses/,0,0,0,0,,0,0,0,0,0,,,,
1145349,Epidemiological Determinants and Blood-Based Mediators of Ocular Surface and Related Eye Diseases: A UK Biobank Prospective Study,,"Beijng Tongren Hospital, Capital Medical University",2026-02-23,2026-02,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/epidemiological-determinants-and-blood-based-mediators-of-ocular-surface-and-related-eye-diseases-a-uk-biobank-prospective-study/,0,0,0,0,,0,0,0,0,0,,,,
1146722,Multi-omics and Mendelian Randomization to Uncover the Etiology and Biomarkers of Urological Tumors,,"Beijing Chao-Yang Hospital, Capital Medical University.",2026-01-03,2026-01,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/multi-omics-and-mendelian-randomization-to-uncover-the-etiology-and-biomarkers-of-urological-tumors/,0,0,0,0,,0,0,0,0,0,,,,
1146733,"Systems Epidemiology of Breast Diseases: Multi-Omics Integration for Risk, Mechanisms, and Prevention",,Anhui Medical University,2026-02-09,2026-02,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/systems-epidemiology-of-breast-diseases-multi-omics-integration-for-risk-mechanisms-and-prevention/,0,0,0,0,,0,0,0,0,0,,,,
1146751,"Comprehensive multimodal investigation of sleep disorders: an integrative epidemiological, genetic, metabolic, and neurological analysis using UK Biobank data",,Henan University of Science and Technology,2026-02-09,2026-02,2026,2026Q1,1,1,0,0,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/comprehensive-multimodal-investigation-of-sleep-disorders-an-integrative-epidemiological-genetic-metabolic-and-neurological-analysis-using-uk-biobank-data/,0,0,0,0,,0,0,0,0,0,,,,
